cr714__answersid,cr714_basescore,cr714_explanation,cr714_howcalculated,importsequencenumber,cr714_name,cr714_response,statuscode,statecode,timezoneruleversionnumber,utcconversiontimezonecode,versionnumber,owningbusinessunit,cr714_parentid,cr714_questionid
2be9bf7e-98c1-f011-bbd3-002248271486,1,ROs are redundant and therefore current risk is elevated but minimal.,,,,Low Impact,1,0,,,21954535,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,3182c040-9289-f011-b4cc-7c1e527cd923
32e9bf7e-98c1-f011-bbd3-002248271486,1,Part is like for like. Simple project. No technical soultuion development support needed.,,,,Low Impact,1,0,,,21954532,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,cba1c26b-9289-f011-b4cc-7c1e527d2157
42df5583-98c1-f011-bbd3-7c1e527cd923,1,Simple project requiring only MRO and Facilities support.,,,,Low Impact,1,0,,,21954530,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,a633db83-9289-f011-b4cc-7c1e527d2157
34e9bf7e-98c1-f011-bbd3-002248271486,1,Simple project requiring only MRO and Facilities support.,,,,Low Impact,1,0,,,21954528,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,a633db83-9289-f011-b4cc-7c1e527d2157
94cf477d-98c1-f011-bbd3-7c1e527cd923,1,No impact to production. ROs are redundant and work can be scheduled as to not interfere with production schedule.,,,,Low Impact,1,0,,,21954524,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,40a9de76-9289-f011-b4cc-7c1e527cd923
46df5583-98c1-f011-bbd3-7c1e527cd923,1,"quote from 28OCT25 lists 1 new CDI at $18,293.20",,,,Low Impact,1,0,,,21954522,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,300edd89-9289-f011-b4cc-7c1e527d2157
f18cdd7e-98c1-f011-bbd2-000d3a8f6005,1,"quote from 28OCT25 lists 1 new CDI at $18,293.20",,,,Low Impact,1,0,,,21954520,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,300edd89-9289-f011-b4cc-7c1e527d2157
3adf5583-98c1-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21954512,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,c29afc0a-9289-f011-b4cc-7c1e527d2157
38df5583-98c1-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21954511,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,23511df6-9189-f011-b4cc-7c1e527d2157
2fe9bf7e-98c1-f011-bbd3-002248271486,0,,,,,No Impact,1,0,,,21954510,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,c91de0e9-9189-f011-b4cc-7c1e527d2157
ef8cdd7e-98c1-f011-bbd2-000d3a8f6005,0,,,,,No Impact,1,0,,,21954509,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,31d4e7e3-9189-f011-b4cc-7c1e527d2157
ee8cdd7e-98c1-f011-bbd2-000d3a8f6005,0,,,,,No Impact,1,0,,,21954506,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,740adf46-9289-f011-b4cc-7c1e527cd923
82cf477d-98c1-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21954504,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,124ef45c-9289-f011-b4cc-002248271486
2ae9bf7e-98c1-f011-bbd3-002248271486,0,,,,,No Impact,1,0,,,21954503,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,6e1c0e50-9289-f011-b4cc-002248271486
78cf477d-98c1-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21954502,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,09e36ed6-9189-f011-b4cc-002248271486
73cf477d-98c1-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21954501,04d25798-3a42-ee11-bdf5-000d3a8fd327,0796b478-98c1-f011-bbd3-002248271486,fc7f63d0-9189-f011-b4cc-002248271486
5c29cde5-7bc1-f011-bbd3-7c1e527d2157,15,Building the experience as we launch. No global methodoly in place yet and aligning with multiple sites. Will need to align on priorities across multiple functions with various needs.,,,,Critical Impact,1,0,,,21953926,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,cba1c26b-9289-f011-b4cc-7c1e527d2157
c8ae65e7-7bc1-f011-bbd3-7c1e527cd923,15,Part of the FY25 strategic initiatives,,,,Critical Impact,1,0,,,21953876,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,124ef45c-9289-f011-b4cc-002248271486
cfae65e7-7bc1-f011-bbd3-7c1e527cd923,1,The process will determine the outcome. There is potential for cost avoidance related to labor and potential COP benefit.,,,,Low Impact,1,0,,,21953871,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,740adf46-9289-f011-b4cc-7c1e527cd923
2229cde5-7bc1-f011-bbd3-7c1e527d2157,0,NA,,,,No Impact,1,0,,,21953869,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,fc7f63d0-9189-f011-b4cc-002248271486
dbae65e7-7bc1-f011-bbd3-7c1e527cd923,1,digitization and digital tools will be provided through global funding and all resources are currently budgeted.  No additional costs are needed,,,,Low Impact,1,0,,,21953864,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,300edd89-9289-f011-b4cc-7c1e527d2157
3d29cde5-7bc1-f011-bbd3-7c1e527d2157,1,No expected impact to production schedule,,,,Low Impact,1,0,,,21953862,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,40a9de76-9289-f011-b4cc-7c1e527cd923
64f3f6e7-7bc1-f011-bbd3-002248271486,15,SWP ensures we are putting the right resources in place to ensure supply continuity.,,,,Critical Impact,1,0,,,21953860,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,3182c040-9289-f011-b4cc-7c1e527cd923
84f3f6e7-7bc1-f011-bbd3-002248271486,10,Little chance to mitigate the risk. It has potential impact to loss or delay of batches and is a key element to our operations.,,,,High Impact,1,0,,,21953853,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,c29afc0a-9289-f011-b4cc-7c1e527d2157
5529cde5-7bc1-f011-bbd3-7c1e527d2157,0,,,,,No Impact,1,0,,,21953847,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,23511df6-9189-f011-b4cc-7c1e527d2157
4d29cde5-7bc1-f011-bbd3-7c1e527d2157,0,,,,,No Impact,1,0,,,21953846,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,c91de0e9-9189-f011-b4cc-7c1e527d2157
d5ae65e7-7bc1-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21953845,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,31d4e7e3-9189-f011-b4cc-7c1e527d2157
2429cde5-7bc1-f011-bbd3-7c1e527d2157,0,,,,,No Impact,1,0,,,21953839,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,6e1c0e50-9289-f011-b4cc-002248271486
2329cde5-7bc1-f011-bbd3-7c1e527d2157,0,,,,,No Impact,1,0,,,21953838,04d25798-3a42-ee11-bdf5-000d3a8fd327,6ae769d3-7bc1-f011-bbd3-7c1e527d2157,09e36ed6-9189-f011-b4cc-002248271486
72af9241-77c1-f011-bbd2-000d3a8f6005,0,,,,,No Impact,1,0,,,21953718,04d25798-3a42-ee11-bdf5-000d3a8fd327,8b91df39-75ba-f011-bbd3-6045bddb6d09,23511df6-9189-f011-b4cc-7c1e527d2157
cd0a08d3-97c0-f011-bbd3-7c1e527cd923,1,"TBD - this is a global initiative that has a global SteerCo, Governance, project management, and workstreams. Local entities will be responsible for developing and managing any additional training beyond the global curricula. The only other lab hours expected for this project are to support implementation from a Change Agent perspective - these change agents have already been identified.",,,,Low Impact,1,0,,,21953701,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,a633db83-9289-f011-b4cc-7c1e527d2157
a90a08d3-97c0-f011-bbd3-7c1e527cd923,1,There will be no impact to the production schedule. All data existing in TrackWise at the time of the migration will continue to exist in Trackwise. Historical records will remain in TrackWise. All existing TrackWise records will be closed according to current procedures.,,,,Low Impact,1,0,,,21953699,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,40a9de76-9289-f011-b4cc-7c1e527cd923
9b0a08d3-97c0-f011-bbd3-7c1e527cd923,1,"This system will standardize global quality processes, enhance operational efficiency, and strengthen risk management. It also supports broader initiatives like Product Lifecycle Management, One Day Batch Release, and GenAI for Deviations.",,,,Low Impact,1,0,,,21953697,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,6e1c0e50-9289-f011-b4cc-002248271486
fe15c4ce-97c0-f011-bbd2-6045bdd7e0eb,10,"Agreed breakdown aligned by Site Quality Head and MRP targets are as follows: 
MBO FY26 COP Headcount Reduction: 3
MBO FY27 COP Headcount Reduction: 1","based on finance grounded value this provide a $596,542 savings or O¥0.8 in COP Savings spread over FY27-FY30.",,,High Impact,1,0,,,21953695,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,740adf46-9289-f011-b4cc-7c1e527cd923
bd0a08d3-97c0-f011-bbd3-7c1e527cd923,0,Simplifies integration between the various quality systems into one,,,,No Impact,1,0,,,21953582,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,23511df6-9189-f011-b4cc-7c1e527d2157
c10a08d3-97c0-f011-bbd3-7c1e527cd923,0,There is no expected impact on production or yield.,,,,No Impact,1,0,,,21953576,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,c29afc0a-9289-f011-b4cc-7c1e527d2157
231bbfd4-97c0-f011-bbd2-6045bdd7e0eb,1,Costs associated with this project will be managed at a global level. Small estimated OPEX and CAPEX from MBO are due to uncertainty with roll out expectations at this time.,,,,Low Impact,1,0,,,21953481,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,300edd89-9289-f011-b4cc-7c1e527d2157
fd15c4ce-97c0-f011-bbd2-6045bdd7e0eb,1,"This project is a strategic initiative to implement a cloud-based electronic quality management system (eQMS), replacing TrackWise. There is no impact to product. All existing TrackWise records will be closed according to current procedures, and historical records will remain in TrackWise.",,,,Low Impact,1,0,,,21953478,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,3182c040-9289-f011-b4cc-7c1e527cd923
fc15c4ce-97c0-f011-bbd2-6045bdd7e0eb,15,"The Veeva eQMS project is a Takeda strategic initiative to implement a modern, cloud-based electronic quality 
management system (eQMS), replacing TrackWise. This system will standardize global quality processes, enhance 
operational efficiency, and strengthen risk management. It also supports broader initiatives like Product Lifecycle 
Management, One Day Batch Release, and GenAI for Deviations.","The following benefits are expected: 
• Improved system performance and reliability 
• Simplified integration with other Veeva Vaults (QualityDocs, RIM, CTMS) 
• Enhanced dashboards and reporting 
• Better collaboration with CMOs and CTLs 
• Improved search capabilities 
• Standardized and optimized workflows",,,Critical Impact,1,0,,,21945785,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,124ef45c-9289-f011-b4cc-002248271486
c50a08d3-97c0-f011-bbd3-7c1e527cd923,1,"This project will require EBD integration and data validation milestones. This project is supported by internal and external partners to support the following technical milestones: Veeva design, configuration, validation; CGI interfaces and migration; Accenture training; Testing and Validation. Access to Veeva workflows will be handled centrally at a global level, and minimal techincal effort should be expected from the site team.",N/A,,,Low Impact,1,0,,,21945783,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,cba1c26b-9289-f011-b4cc-7c1e527d2157
0016c4ce-97c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944951,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,c91de0e9-9189-f011-b4cc-7c1e527d2157
ff15c4ce-97c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944950,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,31d4e7e3-9189-f011-b4cc-7c1e527d2157
fa15c4ce-97c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944943,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,09e36ed6-9189-f011-b4cc-002248271486
f915c4ce-97c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944941,04d25798-3a42-ee11-bdf5-000d3a8fd327,31a81317-95c0-f011-bbd3-7c1e527cd923,fc7f63d0-9189-f011-b4cc-002248271486
00c72884-74c0-f011-bbd3-002248271486,0,,,,,No Impact,1,0,,,21944102,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,300edd89-9289-f011-b4cc-7c1e527d2157
ffc62884-74c0-f011-bbd3-002248271486,0,,,,,No Impact,1,0,,,21944100,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,a633db83-9289-f011-b4cc-7c1e527d2157
89a10a84-74c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944099,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,300edd89-9289-f011-b4cc-7c1e527d2157
86a10a84-74c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944098,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,a633db83-9289-f011-b4cc-7c1e527d2157
44761c83-74c0-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21944097,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,cba1c26b-9289-f011-b4cc-7c1e527d2157
83a10a84-74c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944096,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,c29afc0a-9289-f011-b4cc-7c1e527d2157
82a10a84-74c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944095,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,23511df6-9189-f011-b4cc-7c1e527d2157
7ca10a84-74c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944094,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,c91de0e9-9189-f011-b4cc-7c1e527d2157
3c761c83-74c0-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21944093,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,31d4e7e3-9189-f011-b4cc-7c1e527d2157
39761c83-74c0-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21944092,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,40a9de76-9289-f011-b4cc-7c1e527cd923
37761c83-74c0-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21944091,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,740adf46-9289-f011-b4cc-7c1e527cd923
32761c83-74c0-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21944090,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,3182c040-9289-f011-b4cc-7c1e527cd923
2e761c83-74c0-f011-bbd3-7c1e527cd923,0,,,,,No Impact,1,0,,,21944089,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,124ef45c-9289-f011-b4cc-002248271486
66a10a84-74c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944088,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,6e1c0e50-9289-f011-b4cc-002248271486
65a10a84-74c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944087,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,09e36ed6-9189-f011-b4cc-002248271486
62a10a84-74c0-f011-bbd2-6045bdd7e0eb,0,,,,,No Impact,1,0,,,21944085,04d25798-3a42-ee11-bdf5-000d3a8fd327,ee397165-74c0-f011-bbd2-6045bdd7e0eb,fc7f63d0-9189-f011-b4cc-002248271486
647ce767-99a3-f011-bbd3-7c1e527cd923,15,"By utilizing the same cell counter used in PharmSci and MBO manufacturing site as well as using same assay method for other commercial cell bank manufacturing, the additional lab studies and risk of failure (deviations) are reduced or eliminated.  This will build trust and confidence with our customers, reduce lead time, and resource demand, and when integrated with MES will improve DI and digital maturity","2030 breakthough objectives for Patients and digital
Startegic imperatives for right first time and future ready
FY2025 Annual initiatives for Patient, people and Data & Digital

1) Act as the Launch center of Excellence by aligning with the new equipment/methods in Pharmsci for future CHO platforme.
2) Improve lead time to execute CB manufacturing
3) We increase Right First time, by reducing or eliminating risk of failure due to difference in cell counting assay methods.
4) Linking to MES",,,Critical Impact,1,0,,,21855900,04d25798-3a42-ee11-bdf5-000d3a8fd327,69d16c7d-98a3-f011-bbd3-6045bddb6d09,124ef45c-9289-f011-b4cc-002248271486
c4c911dd-d3b5-f011-bbd3-6045bddb6d09,15,The ability to produce more batches will reduce the cost of goods for products made at the site,,,,Critical Impact,1,0,,,21855703,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,740adf46-9289-f011-b4cc-7c1e527cd923
7e7a01da-d3b5-f011-bbd2-000d3a8aa742,10,This will be a complex project and will require outside engineering design work,,,,High Impact,1,0,,,21855648,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,cba1c26b-9289-f011-b4cc-7c1e527d2157
c82397db-d3b5-f011-bbd3-7c1e527d2157,0,This project does not have waste to landfill reduction benefits,,,,No Impact,1,0,,,21855646,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,31d4e7e3-9189-f011-b4cc-7c1e527d2157
f26869db-d3b5-f011-bbd3-7c1e527cd923,0,This project does not have water use reduction benefits,,,,No Impact,1,0,,,21855644,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,c91de0e9-9189-f011-b4cc-7c1e527d2157
7c7a01da-d3b5-f011-bbd2-000d3a8aa742,0,This project does not have carbon reduction benefits,,,,No Impact,1,0,,,21855642,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,09e36ed6-9189-f011-b4cc-002248271486
bf983cdb-d3b5-f011-bbd2-000d3a546a9e,10,This project is part of the Factory of the Future roadmap,,,,High Impact,1,0,,,21855640,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,124ef45c-9289-f011-b4cc-002248271486
ddc911dd-d3b5-f011-bbd3-6045bddb6d09,0,This project does not address a Quality Risk Register item,,,,No Impact,1,0,,,21855638,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,23511df6-9189-f011-b4cc-7c1e527d2157
cd4fcbd9-d3b5-f011-bbd3-002248276c98,15,This will be a major project and will take substantial FTE and contract hours,,,,Critical Impact,1,0,,,21855636,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,a633db83-9289-f011-b4cc-7c1e527d2157
d0983cdb-d3b5-f011-bbd2-000d3a546a9e,5,"The production bioreactors are currently a bottleneck for prouction.  Scheduling can be optimzed to maximize the number of batches, but this will be limited to a maximum of 65 batches per year.",,,,Moderate Impact,1,0,,,21855633,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,c29afc0a-9289-f011-b4cc-7c1e527d2157
c74fcbd9-d3b5-f011-bbd3-002248276c98,15,This project will enable production of up to 100 batches per year of ERT and mAb products.,,,,Critical Impact,1,0,,,21855627,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,6e1c0e50-9289-f011-b4cc-002248271486
b5983cdb-d3b5-f011-bbd2-000d3a546a9e,1,This project does not impact the EHS risk register,,,,Low Impact,1,0,,,21855625,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,fc7f63d0-9189-f011-b4cc-002248271486
da983cdb-d3b5-f011-bbd2-000d3a546a9e,15,Initial estimate (-30/+50%) is 93 OkuYen,,,,Critical Impact,1,0,,,21855621,04d25798-3a42-ee11-bdf5-000d3a8fd327,b8f9b183-60ab-f011-bbd3-7c1e527e91a1,300edd89-9289-f011-b4cc-7c1e527d2157
4f2bc363-99a3-f011-bbd3-002248271486,0,The same level of risk exists where the cell counter is used at MBO.,"Based on use by other groups within MS lab space, and 400SW, and 200SW (PharmSci)",,,No Impact,1,0,,,21838816,04d25798-3a42-ee11-bdf5-000d3a8fd327,69d16c7d-98a3-f011-bbd3-6045bddb6d09,fc7f63d0-9189-f011-b4cc-002248271486
6e7ce767-99a3-f011-bbd3-7c1e527cd923,1,FTE resources are needed to complete lab studies to close the gap between current cell counter(nucleocounter) at CB (the receiving site) and the cell counter used by the sending unit. We anticipate 3-5 cell banks to be transferred from Cell line development team per year.,"Additional work is estimated to cost ~$3,120 per CB (52h) with a total of $15,600 annually based on an average of 5 clinical cell banks per year.",,,Low Impact,1,0,,,21838786,04d25798-3a42-ee11-bdf5-000d3a8fd327,69d16c7d-98a3-f011-bbd3-6045bddb6d09,740adf46-9289-f011-b4cc-7c1e527cd923
7ee6bd69-99a3-f011-bbd3-002248271486,1,"The instrument will be qualified and method will be validated as part of the project. Manufacturing and Lab personnel will be trained on new instrument and all required SOPs will be revised. Estimated cost is $750,000 USD","The cost is based on similar project for implementing the NOVA FLEX II in 400SW. It includes~$120,000 for equipement and resources from procurement, engineering,  Cell bank MFG, and MS lab, to support the project for aapproximately 6 months. No bridging studies are needed, since the intended use of teh cell counter is for new cell banks introduced to CB MFG at MBO.",,,Low Impact,1,0,,,21838618,04d25798-3a42-ee11-bdf5-000d3a8fd327,69d16c7d-98a3-f011-bbd3-6045bddb6d09,300edd89-9289-f011-b4cc-7c1e527d2157
7d7ce767-99a3-f011-bbd3-7c1e527cd923,1,"NOVA Flex II is already in use in 400SW, MS lab and in PhamSci. Past experience in implementing a new cell counter in cell bank suite",The site and cross-functional teams have experience in implementing the NOVA Flex II and other cell counters in multiple areas of MBO,,,Low Impact,1,0,,,21838606,04d25798-3a42-ee11-bdf5-000d3a8fd327,69d16c7d-98a3-f011-bbd3-6045bddb6d09,cba1c26b-9289-f011-b4cc-7c1e527d2157
0149ab41-45a5-f011-bbd3-002248271486,5,"The average cost to procure, commission and release -80C freezers for GMP use is $86,000USD per unit.  Total cost for 3 freezers would be ~$258,000.  Not sure what that translates to in OkuYen.",,,,Moderate Impact,1,0,,,21838285,04d25798-3a42-ee11-bdf5-000d3a8fd327,97a936b1-44a5-f011-bbd3-7c1e527cd923,300edd89-9289-f011-b4cc-7c1e527d2157
f148ab41-45a5-f011-bbd3-002248271486,1,No impact to the production schedule as all work will occur in a small section of the 400SW JIT.,,,,Low Impact,1,0,,,21837999,04d25798-3a42-ee11-bdf5-000d3a8fd327,97a936b1-44a5-f011-bbd3-7c1e527cd923,40a9de76-9289-f011-b4cc-7c1e527cd923
fe48ab41-45a5-f011-bbd3-002248271486,5,The potential area in the 400 JIT for the 3 new freezers will require caging to be installed.  Each freezer will need to have both empty and full chamber mapping completed as well as other commissioning activities.,,,,Moderate Impact,1,0,,,21837997,04d25798-3a42-ee11-bdf5-000d3a8fd327,97a936b1-44a5-f011-bbd3-7c1e527cd923,a633db83-9289-f011-b4cc-7c1e527d2157
7cf7a842-45a5-f011-bbd3-7c1e527cd923,1,Purchase and commissioning of -80C freezers is performed on a frequent basis at MABioOps.,,,,Low Impact,1,0,,,21837995,04d25798-3a42-ee11-bdf5-000d3a8fd327,97a936b1-44a5-f011-bbd3-7c1e527cd923,cba1c26b-9289-f011-b4cc-7c1e527d2157
ce15f241-45a5-f011-bbd2-7c1e527d2157,1,"By storing and transferring multiple batches at a time, we are reducing our carbon footprint by not running our Takeda box trucks as often.",,,,Low Impact,1,0,,,21837993,04d25798-3a42-ee11-bdf5-000d3a8fd327,97a936b1-44a5-f011-bbd3-7c1e527cd923,09e36ed6-9189-f011-b4cc-002248271486
ec48ab41-45a5-f011-bbd3-002248271486,1,"The 3 additional storage freezers would provide the warehouse group additional capacity and allow DS transfers to North Reading to be scheduled appropriately during regular business hours.  In addition, the warehouse team would be able to potentially transfer multiple batches at once, rather than batch by batch.  This would cut down overtime hours, reduce carbon footprint by reducing number of transports in Takeda trucks, and elevate the employee experience.",,,,Low Impact,1,0,,,21837991,04d25798-3a42-ee11-bdf5-000d3a8fd327,97a936b1-44a5-f011-bbd3-7c1e527cd923,3182c040-9289-f011-b4cc-7c1e527cd923
6b76c568-99a3-f011-bbd3-6045bddb6d09,1,None,The current production schedule is flexible,,,Low Impact,1,0,,,21832974,04d25798-3a42-ee11-bdf5-000d3a8fd327,69d16c7d-98a3-f011-bbd3-6045bddb6d09,40a9de76-9289-f011-b4cc-7c1e527cd923
a0142d69-99a3-f011-bbd2-7c1e527d2157,0,None,,,,No Impact,1,0,,,21832968,04d25798-3a42-ee11-bdf5-000d3a8fd327,69d16c7d-98a3-f011-bbd3-6045bddb6d09,c91de0e9-9189-f011-b4cc-7c1e527d2157
737ce767-99a3-f011-bbd3-7c1e527cd923,0,None,None,,,No Impact,1,0,,,21832966,04d25798-3a42-ee11-bdf5-000d3a8fd327,69d16c7d-98a3-f011-bbd3-6045bddb6d09,31d4e7e3-9189-f011-b4cc-7c1e527d2157
